id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40277737,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 private bath,311074454,Giacomo,,Centro Storico,43.7812,11.25882,Private room,65,1,0,,,4,0,0,
40278203,Rental unit in Florence · ★5.0 · 10 bedrooms · 1 bed · 2 baths,5700221,Federico,,Centro Storico,43.76794,11.25937,Entire home/apt,228,2,10,2022-10-27,0.23,45,265,4,
40278393,Rental unit in Florence · ★4.92 · 2 bedrooms · 2 beds · 2 baths,149672137,Paola,,Campo di Marte,43.76658,11.27862,Entire home/apt,159,3,26,2023-06-16,0.61,1,289,16,
40291720,Loft in Florence · ★4.98 · 3 bedrooms · 4 beds · 2 baths,95316585,Emiliano,,Centro Storico,43.76973,11.25623,Entire home/apt,470,2,53,2023-06-20,1.28,2,229,28,
40299104,Rental unit in Florence · ★4.50 · 1 bedroom · 2 beds · 1 bath,311329737,Niccolo,,Campo di Marte,43.78365,11.26891,Entire home/apt,90,4,4,2023-04-17,0.87,2,266,4,
40317988,Bed and breakfast in Florence · 1 bedroom · 4 beds · 1 private bath,311074454,Giacomo,,Centro Storico,43.7812,11.25882,Private room,95,1,0,,,4,0,0,
40318125,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1.5 baths,311074454,Giacomo,,Centro Storico,43.7812,11.25882,Private room,45,1,0,,,4,0,0,
40328860,Rental unit in Florence · ★4.60 · 1 bedroom · 2 beds · 1 bath,187225527,Andrea,,Centro Storico,43.7731,11.24974,Entire home/apt,220,2,208,2023-06-11,4.80,10,328,82,
40332931,Rental unit in Florence · ★4.80 · 2 bedrooms · 3 beds · 1 bath,9750669,Annalisa,,Centro Storico,43.76445,11.25854,Entire home/apt,187,1,171,2023-06-07,3.95,6,3,73,
40343667,Rental unit in Florence · 1 bedroom · 1 bed · 1 shared bath,39759763,Victoria,,Centro Storico,43.76949,11.26536,Private room,40,5,2,2020-01-08,0.05,1,0,0,
40346490,Rental unit in Florence · 3 bedrooms · 6 beds · 3 baths,301492547,Itinere Villas,,Centro Storico,43.76744,11.25752,Entire home/apt,952,1,0,,,6,0,0,
40357498,Rental unit in Florence · ★4.77 · 2 bedrooms · 3 beds · 1 bath,245906916,Giovanna,,Centro Storico,43.77215,11.26327,Entire home/apt,225,3,13,2023-01-01,0.31,1,22,4,
40361169,Condo in Florence · ★2.67 · 3 bedrooms · 5 beds · 2 baths,3314526,Alessandro,,Centro Storico,43.76668,11.25321,Entire home/apt,280,2,3,2022-06-05,0.23,44,199,0,
40364547,Rental unit in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,38651812,Italy,,Centro Storico,43.77669,11.25456,Entire home/apt,299,1,6,2022-09-15,0.14,10,307,3,048017LTI4852
40365748,Serviced apartment in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,312008861,Numa Fiore,,Centro Storico,43.76989,11.25276,Entire home/apt,318,2,5,2023-02-22,0.12,4,273,2,
40366348,Rental unit in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,45201174,Guido,,Centro Storico,43.77032,11.25551,Entire home/apt,100,5,25,2023-06-18,1.04,2,164,14,
40366901,Serviced apartment in Florence · ★4.84 · 1 bedroom · 2 beds · 1 bath,312008861,Numa Fiore,,Centro Storico,43.76989,11.25276,Entire home/apt,363,2,31,2023-03-09,1.29,4,325,22,
40367394,Serviced apartment in Florence · ★5.0 · 1 bedroom · 3 beds · 1 bath,312008861,Numa Fiore,,Centro Storico,43.76989,11.25276,Entire home/apt,435,2,16,2023-06-06,0.38,4,305,12,
40369744,Rental unit in Florence · 2 bedrooms · 2 beds · 1 bath,180640225,Barbara,,Campo di Marte,43.7776,11.28922,Entire home/apt,110,2,2,2021-12-29,0.05,1,229,0,
40394515,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,312242315,Michael,,Centro Storico,43.78418,11.23946,Entire home/apt,65,1,3,2020-02-16,0.07,1,0,0,
40395105,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.78094,11.261,Private room,80,1,0,,,13,141,0,
40396740,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.78201,11.26098,Private room,80,1,1,2020-01-06,0.02,13,141,0,
40396907,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.78091,11.26091,Private room,80,1,0,,,13,141,0,
40397023,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.78239,11.25885,Private room,90,1,0,,,13,141,0,
40397141,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.78219,11.26048,Private room,90,1,0,,,13,141,0,
40397217,Boutique hotel in Florence · 1 bedroom · 1 private bath,305439008,Giovanni,,Centro Storico,43.77979,11.25992,Private room,90,1,0,,,13,141,0,
40411396,Rental unit in Florence · ★4.68 · 2 bedrooms · 2 beds · 1 bath,312501713,Perryhan,,Centro Storico,43.78403,11.2384,Entire home/apt,209,2,28,2023-06-14,0.67,1,47,23,
40412406,Rental unit in Florence · ★4.81 · 2 bedrooms · 3 beds · 2 baths,312510634,Silvana,,Campo di Marte,43.76833,11.27117,Entire home/apt,94,1,111,2023-04-29,2.60,4,1,26,
40413214,Rental unit in Florence · ★4.86 · 3 bedrooms · 6 beds · 2.5 baths,21307436,Bianca,,Centro Storico,43.77473,11.25398,Entire home/apt,212,2,95,2023-06-19,4.09,5,199,48,
40419965,Rental unit in Florence · ★4.63 · 2 bedrooms · 2 beds · 2 baths,707707,Monika,,Centro Storico,43.76887,11.26341,Entire home/apt,187,1,30,2023-06-13,0.87,22,319,29,
40420217,Loft in Florence · ★4.74 · 1 bedroom · 1 bed · 1 bath,103801635,Cinzia,,Centro Storico,43.76449,11.25639,Entire home/apt,261,3,42,2023-06-11,0.99,3,148,28,
40423308,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,103801635,Cinzia,,Gavinana Galluzzo,43.75587,11.24393,Entire home/apt,350,2,1,2022-06-22,0.08,3,166,1,
40426922,Rental unit in Florence · ★4.89 · 1 bedroom · 1 bed · 1 bath,94987104,Gregorio,,Centro Storico,43.77726,11.25382,Entire home/apt,87,2,62,2023-06-15,1.46,1,76,30,
40436008,Rental unit in Florence · 4 bedrooms · 5 beds · 4 baths,194868282,Lorenzo,,Centro Storico,43.77112,11.24871,Entire home/apt,280,2,2,2023-01-05,0.31,1,22,2,
40436716,Rental unit in Florence · ★4.59 · 1 bedroom · 3 beds · 1 bath,66174938,Residence La  Contessina,,Centro Storico,43.77703,11.25028,Entire home/apt,191,1,17,2023-04-07,0.48,5,354,1,
40443122,Rental unit in Florence · ★4.96 · 2 bedrooms · 2 beds · 2 baths,248626597,Immobiliare Geni,,Centro Storico,43.77369,11.25738,Entire home/apt,219,4,23,2023-06-08,1.03,2,77,17,
40457938,Bed and breakfast in Florence · ★4.64 · 6 bedrooms · 1 bed · 1 private bath,313021103,B&Amp;B Old Florence Inn,,Centro Storico,43.77509,11.25098,Private room,201,1,11,2023-05-21,0.67,2,155,6,
40458338,Rental unit in Florence · Studio · 1 bed · 1 bath,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.77019,11.25977,Entire home/apt,123,2,0,,,97,0,0,
40459811,Bed and breakfast in Florence · ★4.75 · 1 bedroom · 3 beds · 1 private bath,313021103,B&Amp;B Old Florence Inn,,Centro Storico,43.77726,11.25105,Private room,234,1,8,2023-03-26,0.73,2,137,8,
40481767,Condo in Florence · ★4.81 · 1 bedroom · 2 beds · 1 bath,313345544,Enrico,,Gavinana Galluzzo,43.73249,11.21918,Entire home/apt,50,2,16,2023-06-10,0.38,1,182,13,
40482218,Home in Florence · ★4.91 · 2 bedrooms · 3 beds · 1 bath,313349388,Maria,,Isolotto Legnaia,43.76781,11.22289,Entire home/apt,129,4,89,2023-06-06,2.07,1,25,28,
40510310,Rental unit in Florence · ★4.92 · 2 bedrooms · 2 beds · 1 bath,16080647,Tommaso,,Centro Storico,43.76698,11.25222,Entire home/apt,98,2,111,2023-06-20,2.62,2,57,54,
40520652,Rental unit in Florence · ★4.75 · 1 bedroom · 1 bed · 2 baths,313712748,Grand Hotel Baglioni,,Centro Storico,43.77033,11.24054,Entire home/apt,196,2,44,2023-05-19,1.79,5,281,11,
40521510,Rental unit in Florence · ★4.59 · 3 bedrooms · 5 beds · 2 baths,45259442,Istay,,Centro Storico,43.776432,11.25497,Entire home/apt,479,1,22,2022-08-15,0.61,140,40,4,
40525294,Rental unit in Florence · ★4.77 · 10 bedrooms · 4 beds · 2 baths,5700221,Federico,,Centro Storico,43.76528,11.25695,Entire home/apt,360,2,13,2023-04-29,0.31,45,142,5,
40526166,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,198338787,Louise,,Centro Storico,43.767281,11.253489,Entire home/apt,750,5,11,2023-04-14,0.78,2,128,9,
40527236,Rental unit in Florence · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,221661456,Cristian,,Centro Storico,43.77344,11.26562,Private room,50,1,17,2022-09-24,0.40,2,0,9,
40527806,Bed and breakfast in FIRENZE · Studio · 1 private bath,313040155,Zip B&Amp;B Design In Florence,,Centro Storico,43.77435,11.252,Private room,166,1,0,,,2,44,0,
40527864,Bed and breakfast in FIRENZE · 1 bedroom · 4 beds · 1 private bath,313040155,Zip B&Amp;B Design In Florence,,Centro Storico,43.77597,11.24973,Private room,171,1,1,2022-09-01,0.10,2,63,1,
40528880,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,307129075,Laura,,Campo di Marte,43.77443,11.27395,Entire home/apt,40,3,2,2020-01-29,0.05,1,35,0,
40546281,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,310408185,Claudio,,Isolotto Legnaia,43.76521,11.2192,Entire home/apt,50,2,7,2021-07-30,0.17,1,158,0,3881535855
40549653,Boutique hotel in Florence · ★4.36 · 1 bedroom · 1 bed · 1 private bath,313738329,Arco Antico B&Amp;B,,Centro Storico,43.77955,11.24957,Private room,177,1,11,2022-11-26,0.26,3,102,6,
40551998,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,314141125,Luca,,Centro Storico,43.77586,11.257764,Entire home/apt,95,3,37,2023-06-13,0.87,1,263,16,
40557611,Rental unit in Florence · ★4.94 · 1 bedroom · 2 beds · 1 bath,314187926,Irene,,Rifredi,43.79674,11.21384,Entire home/apt,70,2,50,2023-05-05,1.17,1,84,18,
40579605,Rental unit in Florence · ★4.86 · 2 bedrooms · 3 beds · 2 baths,302070787,Silvia,,Centro Storico,43.7739,11.25152,Entire home/apt,79,2,175,2023-06-08,4.13,1,115,80,
40580546,Bed and breakfast in Florence · 4 bedrooms · 2 beds · 1 private bath,313063607,Andrea,,Centro Storico,43.77741,11.24972,Private room,390,1,0,,,2,85,0,
40581931,Hotel in Florence · 1 bedroom · 3 beds · 1 private bath,38684047,Nadia,,Centro Storico,43.77604,11.25021,Private room,250,1,0,,,4,364,0,
40602235,Rental unit in Florence · ★4.72 · 2 bedrooms · 4 beds · 2 baths,45259442,Istay,,Centro Storico,43.775639,11.252081,Entire home/apt,239,1,25,2023-01-04,0.59,140,3,3,
40603203,Boutique hotel in Florence · ★4.83 · 1 bedroom · 1 bed · 1 bath,313738329,Arco Antico B&Amp;B,,Centro Storico,43.77796,11.25129,Private room,80,1,94,2023-06-20,2.75,3,52,45,
40603403,Boutique hotel in Florence · ★4.56 · 1 bedroom · 2 beds · 1 bath,313738329,Arco Antico B&Amp;B,,Centro Storico,43.77779,11.24981,Private room,201,1,9,2023-05-25,0.65,3,102,7,
40603697,Rental unit in Florence · 3 bedrooms · 5 beds · 3 baths,249850421,ApartmentsFlorence,,Centro Storico,43.77256,11.26217,Entire home/apt,563,3,2,2023-03-17,0.32,42,234,2,048017LTN5000
40606593,Rental unit in Florence · ★4.86 · 1 bedroom · 1 bed · 2 baths,313712748,Grand Hotel Baglioni,,Centro Storico,43.77107,11.2422,Entire home/apt,230,2,36,2023-05-14,1.68,5,257,23,
40608624,Hotel in Florence · ★4.53 · 1 bedroom · 1 bed · 1 private bath,313081653,Hotel Careggi,,Rifredi,43.79613,11.24529,Private room,169,1,19,2022-04-26,0.55,7,131,0,
40611804,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,151896777,Reservation,,Centro Storico,43.77334,11.25869,Entire home/apt,105,2,2,2020-01-23,0.05,29,0,0,
40612268,Rental unit in Florence · ★4.43 · 2 bedrooms · 2 beds · 1 bath,101240757,Giovanna,,Rifredi,43.79677,11.21182,Entire home/apt,60,3,14,2023-06-20,0.33,1,24,5,
40614629,Rental unit in Florence · 2 bedrooms · 3 beds · 2 baths,116736816,Enio,,Centro Storico,43.7689,11.24688,Entire home/apt,100,15,0,,,1,0,0,
40623641,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 private bath,313063607,Andrea,,Centro Storico,43.77533,11.25032,Private room,365,1,0,,,2,72,0,
40625391,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,102071615,Letizia,,Campo di Marte,43.76825,11.28089,Private room,50,1,1,2020-01-01,0.02,4,205,0,
40629830,Rental unit in Florence · ★4.82 · 2 bedrooms · 3 beds · 1 bath,24321628,Barbara,,Centro Storico,43.76998,11.25218,Entire home/apt,95,1,103,2023-06-18,2.43,18,126,50,048017LTN4906
40631831,Rental unit in Florence · ★4.77 · 1 bedroom · 1 bed · 1 bath,156534404,Ketjona,,Centro Storico,43.77065,11.26043,Entire home/apt,144,2,91,2023-06-07,2.14,3,113,50,
40633462,Rental unit in Florence · ★4.95 · 2 bedrooms · 2 baths,11455596,Cristina,,Centro Storico,43.78256,11.23383,Entire home/apt,91,3,66,2023-06-05,1.55,2,184,45,
40633464,Rental unit in Florence · ★4.80 · 1 bedroom · 2 beds · 2 baths,314703316,Elio,,Centro Storico,43.76715,11.25349,Entire home/apt,425,1,46,2023-06-07,1.10,1,266,21,048017LTN5480
40637342,Rental unit in Florence · ★4.96 · 3 bedrooms · 5 beds · 2 baths,104096848,Giovanni,,Centro Storico,43.77463,11.26369,Entire home/apt,155,3,24,2023-05-17,0.57,1,177,12,
40645870,Rental unit in Florence · 1 bedroom · 1 bed · 1 shared bath,298575081,Aimira,,Centro Storico,43.77996,11.25551,Shared room,10,5,0,,,1,0,0,
40652636,Rental unit in Florence · ★4.83 · Studio · 2 beds · 1 bath,315286615,Lucio,,Centro Storico,43.77995,11.23785,Entire home/apt,126,2,121,2023-06-01,2.84,1,50,37,
40655839,Loft in Florence · ★4.82 · Studio · 2 beds · 1 bath,315310986,Carlo,,Centro Storico,43.78017,11.25659,Entire home/apt,500,5,11,2020-09-24,0.26,1,89,0,
40659435,Rental unit in Florence · ★5.0 · 2 bedrooms · 2 beds · 1 bath,219384928,Renato,,Centro Storico,43.76399,11.26112,Entire home/apt,90,1,3,2020-10-15,0.09,4,259,0,CIR : 048017LTN6714
40669834,Rental unit in Florence · ★4.80 · 2 bedrooms · 4 beds · 2 baths,264946779,Francesca,,Centro Storico,43.77164,11.25699,Entire home/apt,277,2,55,2023-06-16,2.41,2,215,37,
40675515,Rental unit in Florence · ★4.85 · 2 bedrooms · 2 beds · 1 bath,315573158,Serena,,Centro Storico,43.76835,11.25114,Entire home/apt,180,2,20,2023-06-01,0.47,1,193,19,
40689255,Hotel in Florence · ★4.11 · 1 bedroom · 1 bed · 1 private bath,313081653,Hotel Careggi,,Rifredi,43.79614,11.24555,Private room,210,1,9,2023-04-16,0.21,7,128,2,
40696111,Hotel in Florence · 1 bedroom · 1 bed · 1 private bath,313081653,Hotel Careggi,,Rifredi,43.79605,11.24561,Private room,225,1,2,2023-04-10,0.06,7,130,1,
40696317,Condo in Florence · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,53664817,Irene Vittoria,,Centro Storico,43.76199,11.243,Entire home/apt,193,3,23,2023-06-18,0.54,2,22,17,
40696468,Rental unit in Florence · ★4.89 · 2 bedrooms · 3 beds · 2 baths,315864003,Duccio,,Centro Storico,43.76625,11.25565,Entire home/apt,282,3,156,2023-06-03,3.70,1,85,64,
40714027,Hotel in Florence · ★4.86 · 1 bedroom · 2 beds · 1 private bath,313081653,Hotel Careggi,,Rifredi,43.7963,11.24355,Private room,254,1,7,2022-12-02,0.20,7,132,2,
40714706,Rental unit in Florence · 2 bedrooms · 6 beds · 1 bath,301492547,Itinere Villas,,Centro Storico,43.77191,11.24979,Entire home/apt,365,1,0,,,6,7,0,
40715430,Serviced apartment in Florence · Studio · 6 beds · 6 baths,305439008,Giovanni,,Centro Storico,43.78045,11.25955,Entire home/apt,900,1,0,,,13,141,0,
